country_region,date,value
Uzbekistan,2020-12-30,76985
Vanuatu,2020-12-30,1
Venezuela,2020-12-30,113121
Vietnam,2020-12-30,1456
West Bank and Gaza,2020-12-30,136736
Yemen,2020-12-30,2097
Zambia,2020-12-30,20462
Zimbabwe,2020-12-30,13625
Afghanistan,2020-12-31,51526
Albania,2020-12-31,58316
Algeria,2020-12-31,99610
Andorra,2020-12-31,8049
Angola,2020-12-31,17553
Antigua and Barbuda,2020-12-31,159
Argentina,2020-12-31,1625514
Armenia,2020-12-31,159409
Australia,2020-12-31,118
Australia,2020-12-31,4928
Australia,2020-12-31,75
Australia,2020-12-31,1253
Australia,2020-12-31,580
Australia,2020-12-31,234
Australia,2020-12-31,20376
Australia,2020-12-31,861
Austria,2020-12-31,360815
Azerbaijan,2020-12-31,218700
Bahamas,2020-12-31,7871
Bahrain,2020-12-31,92675
Bangladesh,2020-12-31,513510
Barbados,2020-12-31,383
Belarus,2020-12-31,194284
Belgium,2020-12-31,646496
Belize,2020-12-31,10776
Benin,2020-12-31,3251
Bhutan,2020-12-31,670
Bolivia,2020-12-31,160124
Bosnia and Herzegovina,2020-12-31,110985
Botswana,2020-12-31,14805
Brazil,2020-12-31,7675973
Brunei,2020-12-31,157
Bulgaria,2020-12-31,202266
Burkina Faso,2020-12-31,6707
Burma,2020-12-31,124630
Burundi,2020-12-31,818
Cabo Verde,2020-12-31,11840
Cambodia,2020-12-31,378
Cameroon,2020-12-31,26277
Canada,2020-12-31,100428
Canada,2020-12-31,51990
Canada,2020-12-31,0
Canada,2020-12-31,13
Canada,2020-12-31,24700
Canada,2020-12-31,599
Canada,2020-12-31,390
Canada,2020-12-31,24
Canada,2020-12-31,1486
Canada,2020-12-31,266
Canada,2020-12-31,186355
Canada,2020-12-31,94
Canada,2020-12-31,205661
Canada,2020-12-31,13
Canada,2020-12-31,15350
Canada,2020-12-31,60
Central African Republic,2020-12-31,4963
Chad,2020-12-31,2113
Chile,2020-12-31,608973
China,2020-12-31,993
China,2020-12-31,987
China,2020-12-31,590
China,2020-12-31,513
China,2020-12-31,182
China,2020-12-31,2046
China,2020-12-31,264
China,2020-12-31,147
China,2020-12-31,171
China,2020-12-31,373
China,2020-12-31,964
China,2020-12-31,1299
China,2020-12-31,8846
China,2020-12-31,68149
China,2020-12-31,1021
China,2020-12-31,364
China,2020-12-31,684
China,2020-12-31,935
China,2020-12-31,157
China,2020-12-31,351
China,2020-12-31,46
China,2020-12-31,75
China,2020-12-31,18
China,2020-12-31,507
China,2020-12-31,862
China,2020-12-31,1516
China,2020-12-31,224
China,2020-12-31,853
China,2020-12-31,309
China,2020-12-31,1
China,2020-12-31,0
China,2020-12-31,980
China,2020-12-31,230
China,2020-12-31,1306
Colombia,2020-12-31,1642775
Comoros,2020-12-31,823
Congo (Brazzaville),2020-12-31,7107
Congo (Kinshasa),2020-12-31,17658
Costa Rica,2020-12-31,169321
Cote d'Ivoire,2020-12-31,22490
Croatia,2020-12-31,210837
Cuba,2020-12-31,11863
Cyprus,2020-12-31,22019
Czechia,2020-12-31,718661
Denmark,2020-12-31,610
Denmark,2020-12-31,27
Denmark,2020-12-31,163479
Diamond Princess,2020-12-31,712
Djibouti,2020-12-31,5831
Dominica,2020-12-31,88
Dominican Republic,2020-12-31,170785
Ecuador,2020-12-31,212512
Egypt,2020-12-31,138062
El Salvador,2020-12-31,46242
Equatorial Guinea,2020-12-31,5277
Eritrea,2020-12-31,1320
Estonia,2020-12-31,27990
Eswatini,2020-12-31,9358
Ethiopia,2020-12-31,124264
Fiji,2020-12-31,49
Finland,2020-12-31,36107
France,2020-12-31,13045
France,2020-12-31,16926
France,2020-12-31,8620
France,2020-12-31,6072
France,2020-12-31,5890
France,2020-12-31,38
France,2020-12-31,8972
France,2020-12-31,190
France,2020-12-31,16
France,2020-12-31,995
France,2020-12-31,0
France,2020-12-31,2616902
Gabon,2020-12-31,9571
Gambia,2020-12-31,3797
Georgia,2020-12-31,227420
Germany,2020-12-31,1760520
Ghana,2020-12-31,54771
Greece,2020-12-31,138850
Grenada,2020-12-31,127
Guatemala,2020-12-31,138012
Guinea,2020-12-31,13722
Guinea-Bissau,2020-12-31,2452
Guyana,2020-12-31,6332
Haiti,2020-12-31,9999
Holy See,2020-12-31,27
Honduras,2020-12-31,121827
Hungary,2020-12-31,322514
Iceland,2020-12-31,5754
India,2020-12-31,10286709
Indonesia,2020-12-31,743198
Iran,2020-12-31,1225142
Iraq,2020-12-31,595291
Ireland,2020-12-31,91779
Israel,2020-12-31,423262
Italy,2020-12-31,2107166
Jamaica,2020-12-31,12827
Japan,2020-12-31,235811
Jordan,2020-12-31,294494
Kazakhstan,2020-12-31,201196
Kenya,2020-12-31,96458
Kiribati,2020-12-31,0
"Korea, South",2020-12-31,61769
Kosovo,2020-12-31,51144
Kuwait,2020-12-31,150584
Kyrgyzstan,2020-12-31,81034
Laos,2020-12-31,41
Latvia,2020-12-31,40904
Lebanon,2020-12-31,181503
Lesotho,2020-12-31,3094
Liberia,2020-12-31,1779
Libya,2020-12-31,100277
Liechtenstein,2020-12-31,2136
Lithuania,2020-12-31,141955
Luxembourg,2020-12-31,46415
MS Zaandam,2020-12-31,9
Madagascar,2020-12-31,17714
Malawi,2020-12-31,6583
Malaysia,2020-12-31,113010
Maldives,2020-12-31,13757
Mali,2020-12-31,7090
Malta,2020-12-31,12774
Marshall Islands,2020-12-31,4
Mauritania,2020-12-31,14364
Mauritius,2020-12-31,527
Mexico,2020-12-31,1426094
Micronesia,2020-12-31,0
Moldova,2020-12-31,144818
Monaco,2020-12-31,875
Mongolia,2020-12-31,1220
Montenegro,2020-12-31,48247
Morocco,2020-12-31,439193
Mozambique,2020-12-31,18642
Namibia,2020-12-31,23941
Nepal,2020-12-31,260593
Netherlands,2020-12-31,5489
Netherlands,2020-12-31,196
Netherlands,2020-12-31,4260
Netherlands,2020-12-31,1456
Netherlands,2020-12-31,796981
New Zealand,2020-12-31,0
New Zealand,2020-12-31,2162
Nicaragua,2020-12-31,6046
Niger,2020-12-31,3323
Nigeria,2020-12-31,87607
North Macedonia,2020-12-31,83329
Norway,2020-12-31,49567
Oman,2020-12-31,128867
Pakistan,2020-12-31,482178
Palau,2020-12-31,0
Panama,2020-12-31,246790
Papua New Guinea,2020-12-31,780
Paraguay,2020-12-31,107932
Peru,2020-12-31,1015137
Philippines,2020-12-31,474064
Poland,2020-12-31,1294878
Portugal,2020-12-31,413678
Qatar,2020-12-31,143834
Romania,2020-12-31,632263
Russia,2020-12-31,3127347
Rwanda,2020-12-31,8383
Saint Kitts and Nevis,2020-12-31,32
Saint Lucia,2020-12-31,353
Saint Vincent and the Grenadines,2020-12-31,121
Samoa,2020-12-31,2
San Marino,2020-12-31,2428
Sao Tome and Principe,2020-12-31,1014
Saudi Arabia,2020-12-31,362741
Senegal,2020-12-31,19140
Serbia,2020-12-31,337923
Seychelles,2020-12-31,256
Sierra Leone,2020-12-31,2611
Singapore,2020-12-31,58599
Slovakia,2020-12-31,179543
Slovenia,2020-12-31,122152
Solomon Islands,2020-12-31,17
Somalia,2020-12-31,4714
South Africa,2020-12-31,1057161
South Sudan,2020-12-31,3558
Spain,2020-12-31,1928265
Sri Lanka,2020-12-31,43299
Sudan,2020-12-31,25500
Summer Olympics 2020,2020-12-31,0
Suriname,2020-12-31,6210
Sweden,2020-12-31,437379
Switzerland,2020-12-31,452296
Syria,2020-12-31,11434
Taiwan*,2020-12-31,799
Tajikistan,2020-12-31,13296
Tanzania,2020-12-31,509
Thailand,2020-12-31,7163
Timor-Leste,2020-12-31,44
Togo,2020-12-31,3633
Trinidad and Tobago,2020-12-31,7150
Tunisia,2020-12-31,139140
Turkey,2020-12-31,2208652
US,2020-12-31,20100244
Uganda,2020-12-31,35216
Ukraine,2020-12-31,1086997
United Arab Emirates,2020-12-31,207822
United Kingdom,2020-12-31,13
United Kingdom,2020-12-31,604
United Kingdom,2020-12-31,86
United Kingdom,2020-12-31,338
United Kingdom,2020-12-31,3058
United Kingdom,2020-12-31,29
United Kingdom,2020-12-31,2040
United Kingdom,2020-12-31,377
United Kingdom,2020-12-31,13
United Kingdom,2020-12-31,4
United Kingdom,2020-12-31,893
United Kingdom,2020-12-31,2488780
Uruguay,2020-12-31,19119
Uzbekistan,2020-12-31,77060
Vanuatu,2020-12-31,1
Venezuela,2020-12-31,113558
Vietnam,2020-12-31,1465
West Bank and Gaza,2020-12-31,138004
Yemen,2020-12-31,2099
Zambia,2020-12-31,20725
Zimbabwe,2020-12-31,13867
Afghanistan,2021-01-01,51526
Albania,2021-01-01,58316
Algeria,2021-01-01,99897
Andorra,2021-01-01,8117
Angola,2021-01-01,17568
Antigua and Barbuda,2021-01-01,159
Argentina,2021-01-01,1629594
Armenia,2021-01-01,159738
Australia,2021-01-01,118
Australia,2021-01-01,4947
Australia,2021-01-01,75
Australia,2021-01-01,1255
Australia,2021-01-01,580
Australia,2021-01-01,234
Australia,2021-01-01,20388
Australia,2021-01-01,863
Austria,2021-01-01,362911
Azerbaijan,2021-01-01,219041
Bahamas,2021-01-01,7887
Bahrain,2021-01-01,92913
Bangladesh,2021-01-01,514500
Barbados,2021-01-01,395
Belarus,2021-01-01,196223
Belgium,2021-01-01,648289
Belize,2021-01-01,10776
Benin,2021-01-01,3251
Bhutan,2021-01-01,689
Bolivia,2021-01-01,160985
Bosnia and Herzegovina,2021-01-01,112143
Botswana,2021-01-01,14805
Brazil,2021-01-01,7700578
Brunei,2021-01-01,157
Bulgaria,2021-01-01,202540
Burkina Faso,2021-01-01,6828
Burma,2021-01-01,125042
Burundi,2021-01-01,822
Cabo Verde,2021-01-01,11872
Cambodia,2021-01-01,379
Cameroon,2021-01-01,26848
Canada,2021-01-01,100428
Canada,2021-01-01,51990
Canada,2021-01-01,0
Canada,2021-01-01,13
Canada,2021-01-01,24700
Canada,2021-01-01,601
Canada,2021-01-01,390
Canada,2021-01-01,24
Canada,2021-01-01,1486
Canada,2021-01-01,266
Canada,2021-01-01,187344
Canada,2021-01-01,94
Canada,2021-01-01,208390
Canada,2021-01-01,13
Canada,2021-01-01,15350
Canada,2021-01-01,60
Central African Republic,2021-01-01,4963
Chad,2021-01-01,2141
Chile,2021-01-01,612564
China,2021-01-01,993
China,2021-01-01,988
China,2021-01-01,590
China,2021-01-01,513
China,2021-01-01,182
China,2021-01-01,2046
China,2021-01-01,264
China,2021-01-01,147
China,2021-01-01,171
China,2021-01-01,373
China,2021-01-01,964
China,2021-01-01,1299
China,2021-01-01,8888
China,2021-01-01,68149
China,2021-01-01,1021
China,2021-01-01,364
China,2021-01-01,684
China,2021-01-01,935
China,2021-01-01,157
China,2021-01-01,359
China,2021-01-01,46
China,2021-01-01,75
China,2021-01-01,18
China,2021-01-01,508
China,2021-01-01,863
China,2021-01-01,1520
China,2021-01-01,224
China,2021-01-01,853
China,2021-01-01,312
China,2021-01-01,1
China,2021-01-01,0
China,2021-01-01,980
China,2021-01-01,230
China,2021-01-01,1306
Colombia,2021-01-01,1654880
Comoros,2021-01-01,823
Congo (Brazzaville),2021-01-01,7107
Congo (Kinshasa),2021-01-01,17849
Costa Rica,2021-01-01,169321
Cote d'Ivoire,2021-01-01,22563
Croatia,2021-01-01,212007
Cuba,2021-01-01,12056
Cyprus,2021-01-01,22818
Czechia,2021-01-01,732022
Denmark,2021-01-01,610
Denmark,2021-01-01,27
Denmark,2021-01-01,165930
Diamond Princess,2021-01-01,712
Djibouti,2021-01-01,5840
Dominica,2021-01-01,88
Dominican Republic,2021-01-01,172218
Ecuador,2021-01-01,213378
Egypt,2021-01-01,139471
El Salvador,2021-01-01,46515
Equatorial Guinea,2021-01-01,5277
Eritrea,2021-01-01,1320
Estonia,2021-01-01,28406
Eswatini,2021-01-01,9482
Ethiopia,2021-01-01,124652
Fiji,2021-01-01,49
Finland,2021-01-01,36403
France,2021-01-01,13166
France,2021-01-01,16926
France,2021-01-01,8620
France,2021-01-01,6091
France,2021-01-01,5890
France,2021-01-01,38
France,2021-01-01,9037
France,2021-01-01,190
France,2021-01-01,16
France,2021-01-01,995
France,2021-01-01,0
France,2021-01-01,2636045
Gabon,2021-01-01,9571
Gambia,2021-01-01,3800
Georgia,2021-01-01,228410
Germany,2021-01-01,1762637
Ghana,2021-01-01,54930
Greece,2021-01-01,139447
Grenada,2021-01-01,127
Guatemala,2021-01-01,138236
Guinea,2021-01-01,13738
Guinea-Bissau,2021-01-01,2452
Guyana,2021-01-01,6348
Haiti,2021-01-01,10015
Holy See,2021-01-01,27
Honduras,2021-01-01,122974
Hungary,2021-01-01,325278
Iceland,2021-01-01,5754
India,2021-01-01,10325823
Indonesia,2021-01-01,751270
Iran,2021-01-01,1231429
Iraq,2021-01-01,596193
Ireland,2021-01-01,93532
Israel,2021-01-01,428510
Italy,2021-01-01,2129376
Jamaica,2021-01-01,12915
Japan,2021-01-01,239068
Jordan,2021-01-01,295765
Kazakhstan,2021-01-01,202060
Kenya,2021-01-01,96614
Kiribati,2021-01-01,0
"Korea, South",2021-01-01,62593
Kosovo,2021-01-01,51502
Kuwait,2021-01-01,150869
Kyrgyzstan,2021-01-01,81156
Laos,2021-01-01,41
Latvia,2021-01-01,41615
Lebanon,2021-01-01,183888
Lesotho,2021-01-01,3206
Liberia,2021-01-01,1779
Libya,2021-01-01,100744
Liechtenstein,2021-01-01,2175
Lithuania,2021-01-01,145430
Luxembourg,2021-01-01,46415
MS Zaandam,2021-01-01,9
Madagascar,2021-01-01,17714
Malawi,2021-01-01,6684
Malaysia,2021-01-01,115078
Maldives,2021-01-01,13804
Mali,2021-01-01,7203
Malta,2021-01-01,12909
Marshall Islands,2021-01-01,4
Mauritania,2021-01-01,14581
Mauritius,2021-01-01,527
Mexico,2021-01-01,1437185
Micronesia,2021-01-01,0
Moldova,2021-01-01,145258
Monaco,2021-01-01,885
Mongolia,2021-01-01,1242
Montenegro,2021-01-01,48589
Morocco,2021-01-01,440970
Mozambique,2021-01-01,18794
Namibia,2021-01-01,24545
Nepal,2021-01-01,261019
Netherlands,2021-01-01,5509
Netherlands,2021-01-01,196
Netherlands,2021-01-01,4289
Netherlands,2021-01-01,1458
Netherlands,2021-01-01,805164
New Zealand,2021-01-01,0
New Zealand,2021-01-01,2162
Nicaragua,2021-01-01,6046
Niger,2021-01-01,3403
Nigeria,2021-01-01,88587
North Macedonia,2021-01-01,83743
Norway,2021-01-01,49803
Oman,2021-01-01,128867
Pakistan,2021-01-01,484362
Palau,2021-01-01,0
Panama,2021-01-01,249733
Papua New Guinea,2021-01-01,780
Paraguay,2021-01-01,108349
Peru,2021-01-01,1015137
Philippines,2021-01-01,475820
Poland,2021-01-01,1305774
Portugal,2021-01-01,420629
Qatar,2021-01-01,144042
Romania,2021-01-01,636201
Russia,2021-01-01,3153960
Rwanda,2021-01-01,8460
Saint Kitts and Nevis,2021-01-01,32
Saint Lucia,2021-01-01,353
Saint Vincent and the Grenadines,2021-01-01,121
Samoa,2021-01-01,2
San Marino,2021-01-01,2428
Sao Tome and Principe,2021-01-01,1022
Saudi Arabia,2021-01-01,362878
Senegal,2021-01-01,19364
Serbia,2021-01-01,339997
Seychelles,2021-01-01,256
Sierra Leone,2021-01-01,2635
Singapore,2021-01-01,58629
Slovakia,2021-01-01,184508
Slovenia,2021-01-01,123950
Solomon Islands,2021-01-01,17
Somalia,2021-01-01,4714
South Africa,2021-01-01,1073887
South Sudan,2021-01-01,3558
Spain,2021-01-01,1928265
Sri Lanka,2021-01-01,43856
Sudan,2021-01-01,25730
Summer Olympics 2020,2021-01-01,0
Suriname,2021-01-01,6277
Sweden,2021-01-01,437379
Switzerland,2021-01-01,452296
Syria,2021-01-01,11526
Taiwan*,2021-01-01,802
Tajikistan,2021-01-01,13296
Tanzania,2021-01-01,509
Thailand,2021-01-01,7379
Timor-Leste,2021-01-01,44
Togo,2021-01-01,3662
Trinidad and Tobago,2021-01-01,7158
Tunisia,2021-01-01,140557
Turkey,2021-01-01,2220855
US,2021-01-01,20254160
Uganda,2021-01-01,35511
Ukraine,2021-01-01,1096855
United Arab Emirates,2021-01-01,209678
United Kingdom,2021-01-01,13
United Kingdom,2021-01-01,604
United Kingdom,2021-01-01,86
United Kingdom,2021-01-01,338
United Kingdom,2021-01-01,3059
United Kingdom,2021-01-01,29
United Kingdom,2021-01-01,2212
United Kingdom,2021-01-01,377
United Kingdom,2021-01-01,13
United Kingdom,2021-01-01,4
United Kingdom,2021-01-01,893
United Kingdom,2021-01-01,2542065
Uruguay,2021-01-01,19753
Uzbekistan,2021-01-01,77182
Vanuatu,2021-01-01,1
Venezuela,2021-01-01,113884
Vietnam,2021-01-01,1474
West Bank and Gaza,2021-01-01,139223
Yemen,2021-01-01,2101
Zambia,2021-01-01,20997
Zimbabwe,2021-01-01,14084
Afghanistan,2021-01-02,51526
Albania,2021-01-02,58991
Algeria,2021-01-02,100159
Andorra,2021-01-02,8166
Angola,2021-01-02,17608
Antigua and Barbuda,2021-01-02,159
Argentina,2021-01-02,1634834
Armenia,2021-01-02,159798
Australia,2021-01-02,118
Australia,2021-01-02,4958
Australia,2021-01-02,81
Australia,2021-01-02,1255
Australia,2021-01-02,580
Australia,2021-01-02,234
Australia,2021-01-02,20391
Australia,2021-01-02,867
Austria,2021-01-02,364302
Azerbaijan,2021-01-02,219462
Bahamas,2021-01-02,7887
Bahrain,2021-01-02,93184
Bangladesh,2021-01-02,515184
Barbados,2021-01-02,395
Belarus,2021-01-02,198125
Belgium,2021-01-02,649169
Belize,2021-01-02,10807
Benin,2021-01-02,3251
Bhutan,2021-01-02,710
Bolivia,2021-01-02,162055
Bosnia and Herzegovina,2021-01-02,112143
Botswana,2021-01-02,14805
Brazil,2021-01-02,7716405
Brunei,2021-01-02,157
Bulgaria,2021-01-02,202880
Burkina Faso,2021-01-02,6940
Burma,2021-01-02,125616
Burundi,2021-01-02,822
Cabo Verde,2021-01-02,11883
Cambodia,2021-01-02,381
Cameroon,2021-01-02,26848
Canada,2021-01-02,100428
Canada,2021-01-02,51990
Canada,2021-01-02,0
Canada,2021-01-02,13
Canada,2021-01-02,25026
Canada,2021-01-02,611
Canada,2021-01-02,390
Canada,2021-01-02,24
Canada,2021-01-02,1499
Canada,2021-01-02,266
Canada,2021-01-02,191035
Canada,2021-01-02,94
Canada,2021-01-02,210797
Canada,2021-01-02,13
Canada,2021-01-02,15845
Canada,2021-01-02,60
Central African Republic,2021-01-02,4963
Chad,2021-01-02,2169
Chile,2021-01-02,615902
China,2021-01-02,993
China,2021-01-02,990
China,2021-01-02,590
China,2021-01-02,516
China,2021-01-02,182
China,2021-01-02,2051
China,2021-01-02,264
China,2021-01-02,147
China,2021-01-02,171
China,2021-01-02,374
China,2021-01-02,968
China,2021-01-02,1299
China,2021-01-02,8923
China,2021-01-02,68149
China,2021-01-02,1021
China,2021-01-02,365
China,2021-01-02,684
China,2021-01-02,935
China,2021-01-02,157
China,2021-01-02,362
China,2021-01-02,46
China,2021-01-02,75
China,2021-01-02,18
China,2021-01-02,510
China,2021-01-02,863
China,2021-01-02,1526
China,2021-01-02,224
China,2021-01-02,853
China,2021-01-02,313
China,2021-01-02,1
China,2021-01-02,0
China,2021-01-02,980
China,2021-01-02,230
China,2021-01-02,1306
Colombia,2021-01-02,1666408
Comoros,2021-01-02,864
Congo (Brazzaville),2021-01-02,7107
Congo (Kinshasa),2021-01-02,17998
Costa Rica,2021-01-02,169321
Cote d'Ivoire,2021-01-02,22563
Croatia,2021-01-02,212262
Cuba,2021-01-02,12225
Cyprus,2021-01-02,23445
Czechia,2021-01-02,735469
Denmark,2021-01-02,614
Denmark,2021-01-02,27
Denmark,2021-01-02,167541
Diamond Princess,2021-01-02,712
Djibouti,2021-01-02,5841
Dominica,2021-01-02,88
Dominican Republic,2021-01-02,172965
Ecuador,2021-01-02,214513
Egypt,2021-01-02,140878
El Salvador,2021-01-02,46803
Equatorial Guinea,2021-01-02,5277
Eritrea,2021-01-02,1320
Estonia,2021-01-02,28789
Eswatini,2021-01-02,9711
Ethiopia,2021-01-02,125049
Fiji,2021-01-02,49
Finland,2021-01-02,36604
France,2021-01-02,13273
France,2021-01-02,16926
France,2021-01-02,8620
France,2021-01-02,6091
France,2021-01-02,5890
France,2021-01-02,38
France,2021-01-02,9037
France,2021-01-02,190
France,2021-01-02,16
France,2021-01-02,995
France,2021-01-02,0
France,2021-01-02,2639404
Gabon,2021-01-02,9571
Gambia,2021-01-02,3800
Georgia,2021-01-02,228752
Germany,2021-01-02,1773540
Ghana,2021-01-02,55064
Greece,2021-01-02,139709
Grenada,2021-01-02,127
Guatemala,2021-01-02,138316
Guinea,2021-01-02,13784
Guinea-Bissau,2021-01-02,2452
Guyana,2021-01-02,6351
Haiti,2021-01-02,10015
Holy See,2021-01-02,27
Honduras,2021-01-02,123144
Hungary,2021-01-02,326688
Iceland,2021-01-02,5754
India,2021-01-02,10323965
Indonesia,2021-01-02,758473
Iran,2021-01-02,1237474
Iraq,2021-01-02,597033
Ireland,2021-01-02,96926
Israel,2021-01-02,434799
Italy,2021-01-02,2141201
Jamaica,2021-01-02,12931
Japan,2021-01-02,242097
Jordan,2021-01-02,296668
Kazakhstan,2021-01-02,202880
Kenya,2021-01-02,96678
Kiribati,2021-01-02,0
"Korea, South",2021-01-02,63244
Kosovo,2021-01-02,51502
Kuwait,2021-01-02,151074
Kyrgyzstan,2021-01-02,81214
Laos,2021-01-02,41
Latvia,2021-01-02,41929
Lebanon,2021-01-02,186408
Lesotho,2021-01-02,3206
Liberia,2021-01-02,1779
Libya,2021-01-02,100744
Liechtenstein,2021-01-02,2202
Lithuania,2021-01-02,146937
Luxembourg,2021-01-02,46415
MS Zaandam,2021-01-02,9
Madagascar,2021-01-02,17767
Malawi,2021-01-02,6712
Malaysia,2021-01-02,117373
Maldives,2021-01-02,13834
Mali,2021-01-02,7226
Malta,2021-01-02,12997
Marshall Islands,2021-01-02,4
Mauritania,2021-01-02,14677
Mauritius,2021-01-02,527
Mexico,2021-01-02,1443544
Micronesia,2021-01-02,0
Moldova,2021-01-02,145694
Monaco,2021-01-02,901
Mongolia,2021-01-02,1263
Montenegro,2021-01-02,48856
Morocco,2021-01-02,442141
Mozambique,2021-01-02,18968
Namibia,2021-01-02,24654
Nepal,2021-01-02,261438
Netherlands,2021-01-02,5532
Netherlands,2021-01-02,196
Netherlands,2021-01-02,4294
Netherlands,2021-01-02,1462
Netherlands,2021-01-02,813765
New Zealand,2021-01-02,0
New Zealand,2021-01-02,2181
Nicaragua,2021-01-02,6046
Niger,2021-01-02,3437
Nigeria,2021-01-02,89163
North Macedonia,2021-01-02,83789
Norway,2021-01-02,50266
Oman,2021-01-02,128867
Pakistan,2021-01-02,486634
Palau,2021-01-02,0
Panama,2021-01-02,251764
Papua New Guinea,2021-01-02,780
Paraguay,2021-01-02,108718
Peru,2021-01-02,1015137
Philippines,2021-01-02,476916
Poland,2021-01-02,1312780
Portugal,2021-01-02,423870
Qatar,2021-01-02,144240
Romania,2021-01-02,637395
Russia,2021-01-02,3179898
Rwanda,2021-01-02,8567
Saint Kitts and Nevis,2021-01-02,33
Saint Lucia,2021-01-02,353
Saint Vincent and the Grenadines,2021-01-02,122
Samoa,2021-01-02,2
San Marino,2021-01-02,2428
Sao Tome and Principe,2021-01-02,1024
Saudi Arabia,2021-01-02,362979
Senegal,2021-01-02,19511
Serbia,2021-01-02,341904
Seychelles,2021-01-02,285
Sierra Leone,2021-01-02,2646
Singapore,2021-01-02,58662
Slovakia,2021-01-02,186244
Slovenia,2021-01-02,124343
Solomon Islands,2021-01-02,17
Somalia,2021-01-02,4714
South Africa,2021-01-02,1088889
South Sudan,2021-01-02,3558
Spain,2021-01-02,1928265
Sri Lanka,2021-01-02,44371
Sudan,2021-01-02,25882
Summer Olympics 2020,2021-01-02,0
Suriname,2021-01-02,6343
Sweden,2021-01-02,437379
Switzerland,2021-01-02,452296
Syria,2021-01-02,11616
Taiwan*,2021-01-02,808
Tajikistan,2021-01-02,13300
Tanzania,2021-01-02,509
Thailand,2021-01-02,7694
Timor-Leste,2021-01-02,44
Togo,2021-01-02,3683
Trinidad and Tobago,2021-01-02,7162
Tunisia,2021-01-02,141979
Turkey,2021-01-02,2232035
US,2021-01-02,20554622
Uganda,2021-01-02,35712
Ukraine,2021-01-02,1102256
United Arab Emirates,2021-01-02,211641
United Kingdom,2021-01-02,13
United Kingdom,2021-01-02,622
United Kingdom,2021-01-02,86
United Kingdom,2021-01-02,338
United Kingdom,2021-01-02,3059
United Kingdom,2021-01-02,29
United Kingdom,2021-01-02,2304
